mass_C
t,x,y
9.936488425E0,7.500090897E2,-1.525262261E2
1.003892645E1,7.504510139E2,-1.519129466E2
1.014136447E1,7.506615654E2,-1.514949617E2
1.024380250E1,7.505619942E2,-1.514734829E2
1.034624052E1,7.507734927E2,-1.512218345E2
1.044867855E1,7.510419899E2,-1.513579739E2
1.055111657E1,7.510360091E2,-1.514395128E2
1.065355460E1,7.506235154E2,-1.514678823E2
1.075599262E1,7.505765548E2,-1.513998857E2
1.085843065E1,7.503582023E2,-1.516132385E2
1.096086867E1,7.503176534E2,-1.516037916E2
1.106330670E1,7.510866782E2,-1.513869242E2
1.116574472E1,7.515275781E2,-1.506929680E2
1.126818275E1,7.517301811E2,-1.504967561E2
1.137062077E1,7.525473602E2,-1.505404370E2
1.147305880E1,7.533317752E2,-1.505076557E2
1.157549682E1,7.536615144E2,-1.511348581E2
1.167793485E1,7.543801339E2,-1.514330344E2
1.178037287E1,7.546099017E2,-1.513788187E2
1.188281090E1,7.553910490E2,-1.513962543E2
1.198524892E1,7.557018074E2,-1.513695672E2
1.208768695E1,7.557438492E2,-1.514804725E2
1.219012497E1,7.564911705E2,-1.517530778E2
1.229256300E1,7.565340297E2,-1.515536924E2
1.239500102E1,7.567659239E2,-1.516290936E2
