mass_A
t,x,y
4.585286326E0,9.045917846E2,-8.109711747E2
4.687181577E0,9.043217080E2,-8.105301134E2
4.789076829E0,9.042118065E2,-8.104997262E2
4.890972081E0,9.045749872E2,-8.103614953E2
4.992867332E0,9.049704988E2,-8.105147876E2
5.094762584E0,9.054278510E2,-8.105115721E2
5.196657836E0,9.050933289E2,-8.104786164E2
5.298553087E0,9.050361265E2,-8.103316195E2
5.400448339E0,9.051078828E2,-8.101441591E2
5.502343591E0,9.053794826E2,-8.110455755E2
5.604238842E0,9.064420607E2,-8.113761142E2
5.706134094E0,9.063249534E2,-8.108898203E2
5.808029346E0,9.064954566E2,-8.106923872E2
5.909924598E0,9.069245556E2,-8.104517340E2
6.011819849E0,9.069966339E2,-8.106399458E2
6.113715101E0,9.072631085E2,-8.106746464E2
6.215610353E0,9.074236739E2,-8.104588409E2
6.317505604E0,9.081827254E2,-8.105011558E2
6.419400856E0,9.082977113E2,-8.103644185E2
6.521296108E0,9.084753982E2,-8.105398259E2
6.623191359E0,9.090845991E2,-8.103266524E2
6.725086611E0,9.090188987E2,-8.093613887E2
6.826981863E0,9.089170216E2,-8.090428467E2
6.928877114E0,9.078700990E2,-8.088941525E2
7.030772366E0,9.072199235E2,-8.084538993E2
7.132667618E0,9.065758297E2,-8.087012354E2
7.234562869E0,9.062293149E2,-8.084838541E2
7.336458121E0,9.058805313E2,-8.083570059E2
7.438353373E0,9.062032952E2,-8.077603151E2
7.540248624E0,9.064402304E2,-8.079056507E2
7.642143876E0,9.069491964E2,-8.076701615E2
7.744039128E0,9.066171723E2,-8.077794343E2
7.845934379E0,9.065630395E2,-8.084649031E2
7.947829631E0,9.070909800E2,-8.084752788E2
8.049724883E0,9.073428115E2,-8.084815170E2
8.151620135E0,9.071835685E2,-8.094886661E2
8.253515386E0,9.067305338E2,-8.092131559E2
8.355410638E0,9.073213687E2,-8.084599827E2
8.457305890E0,9.083034674E2,-8.084259452E2
8.559201141E0,9.073844764E2,-8.094687466E2
8.661096393E0,9.079935005E2,-8.095535581E2
8.762991645E0,9.082667812E2,-8.104785696E2
8.864886896E0,9.084996654E2,-8.119664134E2
8.966782148E0,9.082248504E2,-8.128149851E2
9.068677400E0,9.092117745E2,-8.124195973E2
9.170572651E0,9.094020545E2,-8.124118001E2
9.272467903E0,9.094891392E2,-8.119634435E2
9.374363155E0,9.102514889E2,-8.114505075E2
9.476258406E0,9.105533634E2,-8.114703703E2
9.578153658E0,9.102051109E2,-8.118914298E2
9.680048910E0,9.100756135E2,-8.123275714E2
9.781944161E0,9.106636272E2,-8.121755196E2
9.883839413E0,9.112971055E2,-8.124546292E2
9.985734665E0,9.107030423E2,-8.123079761E2
1.008762992E1,9.102021112E2,-8.124105563E2
1.018952517E1,9.103199056E2,-8.134206059E2
1.029142042E1,9.104382998E2,-8.132887367E2
1.039331567E1,9.108958397E2,-8.134040819E2
1.049521092E1,9.111286476E2,-8.142317528E2
1.059710617E1,9.104283400E2,-8.136972684E2
1.069900143E1,9.111869462E2,-8.131976156E2
1.080089668E1,9.112749677E2,-8.124171381E2
1.090279193E1,9.122961450E2,-8.123354190E2
1.100468718E1,9.123234171E2,-8.120721752E2
1.110658243E1,9.119534135E2,-8.124280351E2
1.120847768E1,9.127502974E2,-8.120936537E2
1.131037294E1,9.132249397E2,-8.115955658E2
1.141226819E1,9.126035335E2,-8.113162931E2
1.151416344E1,9.122720037E2,-8.113018429E2
1.161605869E1,9.121877119E2,-8.113790521E2
1.171795394E1,9.113099782E2,-8.114327047E2
1.181984920E1,9.108118241E2,-8.112362421E2
1.192174445E1,9.100498706E2,-8.100849154E2
1.202363970E1,9.094708293E2,-8.101833097E2
1.212553495E1,9.096009729E2,-8.102638019E2
1.222743020E1,9.103746716E2,-8.101168628E2
1.232932545E1,9.098945405E2,-8.103946013E2
1.243122071E1,9.095021327E2,-8.103071754E2
1.253311596E1,9.093678776E2,-8.108816659E2
1.263501121E1,9.096143372E2,-8.114550779E2
1.273690646E1,9.097102742E2,-8.106071136E2
