t	x	y
4.618226601E0	1.630186844E3	-2.933380916E2
4.720853859E0	1.629673750E3	-2.932246499E2
4.823481117E0	1.630469060E3	-2.921789448E2
4.926108374E0	1.630990820E3	-2.926498362E2
5.028735632E0	1.630093078E3	-2.921279615E2
5.131362890E0	1.630956586E3	-2.922584407E2
5.233990148E0	1.631704546E3	-2.924148933E2
5.336617406E0	1.633933366E3	-2.932657260E2
5.439244663E0	1.633588837E3	-2.965605443E2
5.541871921E0	1.634457722E3	-2.972316198E2
5.644499179E0	1.634642267E3	-2.965907748E2
5.747126437E0	1.636671324E3	-2.966854107E2
5.849753695E0	1.639913027E3	-2.974292661E2
5.952380952E0	1.641671976E3	-2.986973922E2
6.055008210E0	1.643036201E3	-3.003567075E2
6.157635468E0	1.644434359E3	-3.006259406E2
6.260262726E0	1.646878178E3	-3.027159183E2
6.362889984E0	1.647101348E3	-3.043333827E2
6.465517241E0	1.647892972E3	-3.055635795E2
6.568144499E0	1.649437408E3	-3.052263632E2
6.670771757E0	1.649862833E3	-3.052376003E2
6.773399015E0	1.650041120E3	-3.045672200E2
6.876026273E0	1.651509539E3	-3.038512363E2
6.978653530E0	1.651497025E3	-3.050834670E2
7.081280788E0	1.651887850E3	-3.065477532E2
7.183908046E0	1.651176599E3	-3.075368535E2
7.286535304E0	1.653150349E3	-3.084491125E2
7.389162562E0	1.654725725E3	-3.075895651E2
7.491789819E0	1.654800715E3	-3.067196449E2
7.594417077E0	1.656113197E3	-3.061002809E2
7.697044335E0	1.658228753E3	-3.066330601E2
7.799671593E0	1.659860063E3	-3.070220580E2
7.902298851E0	1.660770643E3	-3.072437176E2
8.004926108E0	1.662394967E3	-3.066758968E2
8.107553366E0	1.664205736E3	-3.094670073E2
8.210180624E0	1.664942647E3	-3.106798051E2
8.312807882E0	1.665458254E3	-3.118987665E2
8.415435140E0	1.666622913E3	-3.146990829E2
8.518062397E0	1.668324266E3	-3.172187756E2
8.620689655E0	1.669142619E3	-3.184256206E2
8.723316913E0	1.668781117E3	-3.197192372E2
8.825944171E0	1.669303839E3	-3.197117753E2
8.928571429E0	1.670932403E3	-3.206209795E2
9.031198686E0	1.671922902E3	-3.242157211E2
9.133825944E0	1.674843017E3	-3.305310845E2
9.236453202E0	1.677372209E3	-3.332563479E2
9.339080460E0	1.676853133E3	-3.332953526E2
9.441707718E0	1.676619028E3	-3.333531001E2
9.544334975E0	1.677366367E3	-3.323279521E2
9.646962233E0	1.677035858E3	-3.330400359E2
9.749589491E0	1.676863591E3	-3.323727701E2
9.852216749E0	1.678407022E3	-3.333920526E2
9.954844007E0	1.679515285E3	-3.362781993E2
1.005747126E1	1.679912653E3	-3.375897418E2
1.016009852E1	1.679545008E3	-3.376023793E2
1.026272578E1	1.680223198E3	-3.377234642E2
1.036535304E1	1.681007191E3	-3.386219937E2
1.046798030E1	1.682677083E3	-3.385105462E2
1.057060755E1	1.683059629E3	-3.397468601E2
1.067323481E1	1.683253973E3	-3.396841118E2
1.077586207E1	1.682477914E3	-3.403501259E2
1.087848933E1	1.684020917E3	-3.394797818E2
1.098111658E1	1.684953283E3	-3.400772168E2
1.108374384E1	1.685809261E3	-3.419301603E2
1.118637110E1	1.686824173E3	-3.439453442E2
1.128899836E1	1.687891392E3	-3.445017482E2
1.139162562E1	1.687918958E3	-3.445309218E2
1.149425287E1	1.688822510E3	-3.451292172E2
1.159688013E1	1.688760046E3	-3.449709808E2
1.169950739E1	1.687654473E3	-3.440669817E2
1.180213465E1	1.687986160E3	-3.439535520E2
1.190476190E1	1.687869480E3	-3.428296401E2
1.200738916E1	1.690689875E3	-3.430948688E2
1.211001642E1	1.693079154E3	-3.420555815E2
1.221264368E1	1.694919169E3	-3.422931452E2
1.231527094E1	1.695825465E3	-3.430137050E2
1.241789819E1	1.695818055E3	-3.428480907E2
1.252052545E1	1.694459430E3	-3.442799731E2
1.262315271E1	1.694396182E3	-3.447669820E2
1.272577997E1	1.696846108E3	-3.453633237E2
1.282840722E1	1.698852359E3	-3.458014346E2
1.293103448E1	1.698388470E3	-3.474986148E2
1.303366174E1	1.699487099E3	-3.495056243E2
