t,x,y
2.173469388E1,4.363367761E2,1.128870693E2
2.183673469E1,4.364421542E2,1.137907174E2
2.193877551E1,4.355906414E2,1.138680921E2
2.204081633E1,4.355699265E2,1.138024654E2
2.214285714E1,4.362585908E2,1.138246187E2
2.224489796E1,4.361527736E2,1.136671554E2
2.234693878E1,4.371752487E2,1.129415479E2
2.244897959E1,4.375066002E2,1.128864375E2
2.255102041E1,4.380513254E2,1.128771496E2
2.265306122E1,4.389256841E2,1.136381905E2
2.275510204E1,4.385243364E2,1.149790803E2
2.285714286E1,4.394936380E2,1.139900760E2
2.295918367E1,4.397865180E2,1.139093304E2
2.306122449E1,4.414609078E2,1.130387774E2
2.316326531E1,4.424710018E2,1.129490553E2
2.326530612E1,4.424383411E2,1.136664164E2
2.336734694E1,4.422742591E2,1.124897404E2
2.346938776E1,4.438975765E2,1.109926878E2
2.357142857E1,4.441698437E2,1.109737973E2
2.367346939E1,4.442852004E2,1.108607375E2
2.377551020E1,4.443778247E2,1.109366877E2
2.387755102E1,4.451579817E2,1.098631777E2
2.397959184E1,4.456885014E2,1.108362860E2
2.408163265E1,4.464055918E2,1.105890319E2
2.418367347E1,4.473926185E2,1.100746751E2
2.428571429E1,4.467444256E2,1.099300852E2
2.438775510E1,4.469594916E2,1.097433664E2
2.448979592E1,4.481578938E2,1.096750704E2
