1.029142042E1,3.241497795E2,-1.013637913E3
1.039331567E1,3.249024627E2,-1.013886324E3
1.049521092E1,3.245593447E2,-1.013845954E3
1.059710617E1,3.238456277E2,-1.014050846E3
1.069900143E1,3.239310529E2,-1.013796594E3
1.080089668E1,3.247877911E2,-1.013937642E3
1.090279193E1,3.250181677E2,-1.014642764E3
1.100468718E1,3.258401498E2,-1.014933089E3
1.110658243E1,3.250205777E2,-1.014919794E3
1.120847768E1,3.259018387E2,-1.016175507E3
1.131037294E1,3.269055247E2,-1.016326206E3
1.141226819E1,3.271167841E2,-1.016659132E3
1.151416344E1,3.267751807E2,-1.015942699E3
1.161605869E1,3.269567370E2,-1.014881129E3
1.171795394E1,3.280148188E2,-1.014825515E3
1.181984920E1,3.289006617E2,-1.015724670E3
1.192174445E1,3.289033392E2,-1.016297005E3
1.202363970E1,3.282625724E2,-1.016650655E3
1.212553495E1,3.297309214E2,-1.017342356E3
1.222743020E1,3.296310779E2,-1.017388324E3
1.232932545E1,3.292263266E2,-1.016836846E3
1.243122071E1,3.296628633E2,-1.016230642E3
1.253311596E1,3.307900852E2,-1.015896958E3
1.263501121E1,3.309370197E2,-1.015839812E3
1.273690646E1,3.310372350E2,-1.016546713E3
