t,x,y
1.255102041E1,4.977143013E0,-5.062638618E2
1.265306122E1,4.443605428E0,-5.056703971E2
1.275510204E1,4.638105048E0,-5.049424888E2
1.285714286E1,5.448633481E0,-5.044871771E2
1.295918367E1,6.771743304E0,-5.042898223E2
1.306122449E1,7.130375873E0,-5.042348791E2
1.316326531E1,7.838528280E0,-5.044299286E2
1.326530612E1,7.775386948E0,-5.046058685E2
1.336734694E1,7.720780296E0,-5.054602490E2
1.346938776E1,8.585373936E0,-5.062922975E2
1.357142857E1,8.378880754E0,-5.064470230E2
1.367346939E1,8.783844983E0,-5.055173963E2
1.377551020E1,8.942749616E0,-5.054126056E2
1.387755102E1,8.817221128E0,-5.061581533E2
1.397959184E1,8.765249092E0,-5.066146317E2
1.408163265E1,1.047328169E1,-5.066616093E2
1.418367347E1,1.201262376E1,-5.069170111E2
1.428571429E1,1.355804374E1,-5.074837876E2
1.438775510E1,1.372954306E1,-5.083540821E2
1.448979592E1,1.446221843E1,-5.087620048E2
1.459183673E1,1.552637906E1,-5.088178472E2
1.469387755E1,1.641733380E1,-5.094976918E2
1.479591837E1,1.662996033E1,-5.109594142E2
1.489795918E1,1.693160015E1,-5.113485713E2
1.500000000E1,1.666914661E1,-5.114533119E2
1.510204082E1,1.662033732E1,-5.127017349E2
1.520408163E1,1.672636482E1,-5.114216485E2
1.530612245E1,1.937690530E1,-5.132327963E2
1.540816327E1,1.890882829E1,-5.135572976E2
1.551020408E1,1.974892136E1,-5.143965646E2
1.561224490E1,1.978915889E1,-5.133777634E2
1.571428571E1,2.073096506E1,-5.142875285E2
1.581632653E1,2.106193786E1,-5.144834087E2
1.591836735E1,2.167848955E1,-5.151896592E2
1.602040816E1,2.197596984E1,-5.150258572E2
1.612244898E1,2.226123887E1,-5.161840554E2
1.622448980E1,2.272773314E1,-5.163907229E2
1.632653061E1,2.262290354E1,-5.154587200E2
1.642857143E1,2.205526688E1,-5.151049601E2
1.653061224E1,2.255030898E1,-5.136613267E2
1.663265306E1,2.253501759E1,-5.125652618E2
1.673469388E1,2.341714934E1,-5.114566883E2
1.683673469E1,2.362609472E1,-5.105999111E2
1.693877551E1,2.460973499E1,-5.105600593E2
1.704081633E1,2.490082180E1,-5.107189366E2
1.714285714E1,2.524776459E1,-5.108121224E2
1.724489796E1,2.487734821E1,-5.113573670E2
1.734693878E1,2.455337394E1,-5.106238867E2
1.744897959E1,2.400146003E1,-5.107847883E2
1.755102041E1,2.406985887E1,-5.105203698E2
1.765306122E1,2.356293014E1,-5.100526166E2
1.775510204E1,2.372855452E1,-5.104608167E2
1.785714286E1,2.475046584E1,-5.119951701E2
1.795918367E1,2.475509574E1,-5.124479810E2
1.806122449E1,2.376532603E1,-5.128456885E2
1.816326531E1,2.381919939E1,-5.114568848E2
1.826530612E1,2.391489272E1,-5.104631448E2
1.836734694E1,2.563536392E1,-5.113262332E2
1.846938776E1,2.564686776E1,-5.109100767E2
1.857142857E1,2.442714245E1,-5.105464971E2
1.867346939E1,2.382413083E1,-5.104503960E2
1.877551020E1,2.464438147E1,-5.095389652E2
1.887755102E1,2.565032181E1,-5.099643301E2
1.897959184E1,2.578193956E1,-5.106880955E2
1.908163265E1,2.574252459E1,-5.121728266E2
1.918367347E1,2.705992964E1,-5.130716869E2
1.928571429E1,2.679196058E1,-5.135375303E2
1.938775510E1,2.608125793E1,-5.146463735E2
1.948979592E1,2.555651191E1,-5.153233228E2
1.959183673E1,2.593424201E1,-5.154295913E2
1.969387755E1,2.685305651E1,-5.163375838E2
1.979591837E1,2.595489004E1,-5.157225159E2
1.989795918E1,2.576109112E1,-5.156829884E2
2.000000000E1,2.572601755E1,-5.162747498E2
2.010204082E1,2.497141559E1,-5.165710453E2
2.020408163E1,2.472817893E1,-5.166356274E2
2.030612245E1,2.485464737E1,-5.175203789E2
2.040816327E1,2.503214761E1,-5.172897331E2
2.051020408E1,2.508100634E1,-5.176551911E2
2.061224490E1,2.496589006E1,-5.175147188E2
2.071428571E1,2.464020156E1,-5.174559418E2
2.081632653E1,2.523981941E1,-5.165404809E2
2.091836735E1,2.638380378E1,-5.163194681E2
2.102040816E1,2.688813980E1,-5.161523069E2
2.112244898E1,2.755257256E1,-5.163782192E2
2.122448980E1,2.769349052E1,-5.162284754E2
2.132653061E1,2.874972226E1,-5.171185514E2
2.142857143E1,2.882554256E1,-5.175363329E2
2.153061224E1,2.962059001E1,-5.173193752E2
2.163265306E1,2.868420868E1,-5.173709740E2
2.173469388E1,2.787413139E1,-5.171007907E2
2.183673469E1,2.674067527E1,-5.174131900E2
2.193877551E1,2.670585142E1,-5.173953770E2
2.204081633E1,2.672046997E1,-5.173432822E2
2.214285714E1,2.657525639E1,-5.174248373E2
2.224489796E1,2.663705704E1,-5.171278361E2
2.234693878E1,2.631638361E1,-5.177456666E2
2.244897959E1,2.652444379E1,-5.183981978E2
2.255102041E1,2.582472468E1,-5.191198207E2
2.265306122E1,2.574966747E1,-5.192586624E2
2.275510204E1,2.581045706E1,-5.203605287E2
2.285714286E1,2.579560305E1,-5.209484281E2
2.295918367E1,2.658781375E1,-5.212566405E2
2.306122449E1,2.672831335E1,-5.215499947E2
2.316326531E1,2.773627078E1,-5.224218758E2
2.326530612E1,2.783093876E1,-5.235956501E2
2.336734694E1,2.769469307E1,-5.242952488E2
2.346938776E1,2.763445932E1,-5.245839119E2
2.357142857E1,2.847730996E1,-5.256308216E2
2.367346939E1,2.960394757E1,-5.245116027E2
2.377551020E1,2.975136798E1,-5.235255339E2
2.387755102E1,3.009306618E1,-5.240957703E2
2.397959184E1,3.061847184E1,-5.247048087E2
2.408163265E1,3.051266933E1,-5.263737681E2
2.418367347E1,3.052133464E1,-5.267301364E2
2.428571429E1,3.060872693E1,-5.267002326E2
2.438775510E1,3.056170448E1,-5.265709873E2
2.448979592E1,3.090537002E1,-5.265130746E2
